id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name,,
114,"CSMBS3C5 C&S Electric- 5A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C5,C-Series,CSMBS3C5,7620,6096,Piece,Pack of 4,1,"CSMBS3C5,C&S,5A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C5 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,2579583967-CSMBS3C5-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
115,"CSMBS3C6 C&S Electric- 6A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C6,C-Series,CSMBS3C6,6100,4880,Piece,Pack of 4,1,"CSMBS3C6,C&S,6A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C6 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,6 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7167151170-CSMBS3C6-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
116,"CSMBS3C10 C&S Electric- 10A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C10,C-Series,CSMBS3C10,6100,4880,Piece,Pack of 4,1,"CSMBS3C10,C&S10A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C10 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,10 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,4287704274-CSMBS3C10-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
117,"CSMBS3C16 C&S Electric- 16A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C16,C-Series,CSMBS3C16,6100,4880,Piece,Pack of 4,1,"CSMBS3C16,C&S,16A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S,CSMBS3C16 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,16 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7118596502-CSMBS3C16-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
118,"CSMBS3C20 C&S Electric- 20A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C20,C-Series,CSMBS3C20,6100,4880,Piece,Pack of 4,1,"CSMBS3C20,C&S,20A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C20 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,20Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,8173431113-CSMBS3C20-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
119,"CSMBS3C25 C&S Electric- 25A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C25,C-Series,CSMBS3C25,6100,4880,Piece,Pack of 4,1,"CSMBS3C25,C&S,25A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S,CSMBS3C25 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,25 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,6675559075-CSMBS3C25-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
120,"CSMBS3C32 C&S Electric- 32A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C32,C-Series,CSMBS3C32,6100,4880,Piece,Pack of 4,1,"CSMBS3C32,C&S,32A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C32 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,32 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,1409748654-CSMBS3C32-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
121,"CSMBS3C40 C&S Electric- 40A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C40,C-Series,CSMBS3C40,9040,7232,Piece,Pack of 4,1,"CSMBS3C40,C&S,40A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C40 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,40 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,8285055299-CSMBS3C40-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
122,"CSMBS3C50 C&S Electric- 50A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C50,C-Series,CSMBS3C50,9420,7536,Piece,Pack of 4,1,"CSMBS3C50,C&S,50A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C50 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,50 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7372714066-CSMBS3C50-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
123,"CSMBS3C63 C&S Electric- 63A 3 Pole, C Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C63,C-Series,CSMBS3C63,9420,7536,Piece,Pack of 4,1,"CSMBS3C63,C&S,63A 3 Pole C Curve 10kA WiNtrip2 MCB:- Buy C&S,CSMBS3C63 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,63 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,4145049083-CSMBS3C63-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
124,"CSMBS3C0.5N C&S Electric- 0.5A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C0.5N,C-Series,CSMBS3C0.5N,4065,3252,Piece,Pack of 3,1,"CSMBS3C0.5N,C&S ,0.5A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C0.5N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,0.5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,6025416189-CSMBS3C0.5N-C,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
125,"CSMBS3C1N C&S Electric- 1A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C1N,C-Series,CSMBS3C1N,4065,3252,Piece,Pack of 3,1,"CSMBS3C1N,C&S,1A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C1N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,1 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,1763912793-CSMBS3C1N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
126,"CSMBS3C2N C&S Electric- 2A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C2N,C-Series,CSMBS3C2N,4065,3252,Piece,Pack of 3,1,"CSMBS3C2N,C&S,2A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C2N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,2 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,4189837662-CSMBS3C2N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
127,"CSMBS3C3N C&S Electric- 3A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C3N,C-Series,CSMBS3C3N,4065,3252,Piece,Pack of 3,1,"CSMBS3C3N,C&S,3A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C3N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,3 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,6875887639-CSMBS3C3N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
128,"CSMBS3C4N C&S Electric- 4A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C4N,C-Series,CSMBS3C4N,4065,3252,Piece,Pack of 3,1,"CSMBS3C4N,C&S,4A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C4N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,4 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,3386036381-CSMBS3C4N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
129,"CSMBS3C5N C&S Electric- 5A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C5N,C-Series,CSMBS3C5N,4065,3252,Piece,Pack of 3,1,"CSMBS3C5N,C&S,5A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C5N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,5506865397-CSMBS3C5N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
130,"CSMBS3C6N C&S Electric- 6A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C6N,C-Series,CSMBS3C6N,2895,2316,Piece,Pack of 3,1,"CSMBS3C6N,C&S,6A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C6N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,6 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,2788722148-CSMBS3C6N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
131,"CSMBS3C10N C&S Electric- 10A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C10N,C-Series,CSMBS3C10N,2895,2316,Piece,Pack of 3,1,"CSMBS3C10N,C&S10A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C10N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,10 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,1742083622-CSMBS3C10N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
132,"CSMBS3C16N C&S Electric- 16A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C16N,C-Series,CSMBS3C16N,2895,2316,Piece,Pack of 3,1,"CSMBS3C16N,C&S,16A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S,CSMBS3C16N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,16 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,6106209214-CSMBS3C16N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
133,"CSMBS3C20N C&S Electric- 20A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C20N,C-Series,CSMBS3C20N,2895,2316,Piece,Pack of 3,1,"CSMBS3C20N,C&S,20A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C20N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,20Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,2323262474-CSMBS3C20N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
134,"CSMBS3C25N C&S Electric- 25A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C25N,C-Series,CSMBS3C25N,2895,2316,Piece,Pack of 3,1,"CSMBS3C25N,C&S,25A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S,CSMBS3C25N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,25 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,9992037073-CSMBS3C25N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
135,"CSMBS3C32N C&S Electric- 32A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C32N,C-Series,CSMBS3C32N,2895,2316,Piece,Pack of 3,1,"CSMBS3C32N,C&S,32A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C32N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,32 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,4761260408-CSMBS3C32N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
136,"CSMBS3C40N C&S Electric- 40A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C40N,C-Series,CSMBS3C40N,4245,3396,Piece,Pack of 3,1,"CSMBS3C40N,C&S,40A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C40N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,40 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,8204150012-CSMBS3C40N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
137,"CSMBS3C50N C&S Electric- 50A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C50N,C-Series,CSMBS3C50N,4830,3864,Piece,Pack of 3,1,"CSMBS3C50N,C&S,50A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3C50N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,50 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,5191692091-CSMBS3C50N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
138,"CSMBS3C63N C&S Electric- 63A 3 Pole+N, C Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Factory Automation,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3C63N,C-Series,CSMBS3C63N,4830,3864,Piece,Pack of 3,1,"CSMBS3C63N,C&S,63A 3 Pole+N C Curve 10kA WiNtrip2 MCB:- Buy C&S,CSMBS3C63N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,C-Curve,No. of Poles,3 Pole,Breaking Capacity,10kA,Current Rating,63 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,8460309181-CSMBS3C63N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,--,,
