2 sheet,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
8450,Polycab 1.5 Sq.mm X 14 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,118850,60613.5,Meter,(1 Pack of 50 No),1,Polycab 1.5 Sq.mm X 14 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,1.5 Sqmm,Pair,12 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,2107807552-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8451,Polycab 1.5 Sq.mm X 16 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,134650,68671.5,Meter,(1 Pack of 50 No),1,Polycab 1.5 Sq.mm X 16 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,1.5 Sqmm,Pair,14 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,7948809888-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8452,Polycab 1.5 Sq.mm X 19 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,157300,80223,Meter,(1 Pack of 50 No),1,Polycab 1.5 Sq.mm X 19 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,1.5 Sqmm,Pair,16 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,5132742331-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8453,Polycab 1.5 Sq.mm X 24 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,198100,101031,Meter,(1 Pack of 50 No),1,Polycab 1.5 Sq.mm X 24 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,1.5 Sqmm,Pair,19 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,7616948853-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8454,Polycab 2.5 Sq.mm X 1 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,37900,19329,Meter,(1 Pack of 100 No),1,Polycab 2.5 Sq.mm X 1 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,1 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,4012815799-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8455,Polycab 2.5 Sq.mm X 2 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,69500,35445,Meter,(1 Pack of 100 No),1,Polycab 2.5 Sq.mm X 2 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,2 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,8361960656-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8456,Polycab 2.5 Sq.mm X 3 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,93700,47787,Meter,(1 Pack of 100 No),1,Polycab 2.5 Sq.mm X 3 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,3 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,8606553468-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8457,Polycab 2.5 Sq.mm X 4 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,59100,30141,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 4 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,4 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,5944809365-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8458,Polycab 2.5 Sq.mm X 5 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,72550,37000.5,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 5 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,5 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,9923897613-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8459,Polycab 2.5 Sq.mm X 6 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,85250,43477.5,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 6 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,6 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,3692373525-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8460,Polycab 2.5 Sq.mm X 7 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,97150,49546.5,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 7 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,7 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,1910913464-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8461,Polycab 2.5 Sq.mm X 8 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,110800,56508,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 8 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,8 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,3455279686-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8462,Polycab 2.5 Sq.mm X 10 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,136600,69666,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 10 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,9 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,9352031795-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8463,Polycab 2.5 Sq.mm X 12 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,161650,82441.5,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 12 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,11 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,8227849977-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8464,Polycab 2.5 Sq.mm X 14 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 50 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,186200,94962,Meter,(1 Pack of 50 No),1,Polycab 2.5 Sq.mm X 14 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,12 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,8068373981-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8465,Polycab 2.5 Sq.mm X 16 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 20 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,84440,43064.4,Meter,(1 Pack of 20 No),1,Polycab 2.5 Sq.mm X 16 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,14 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,7967061934-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8466,Polycab 2.5 Sq.mm X 19 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 20 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,99000,50490,Meter,(1 Pack of 20 No),1,Polycab 2.5 Sq.mm X 19 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,16 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,9208670172-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8467,Polycab 2.5 Sq.mm X 24 Traid Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 20 No),Polycab,Industrial Wires & Cables,Cables,Traid Overall shielded Armoured Instrumentation Cable,Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,124580,63535.8,Meter,(1 Pack of 20 No),1,Polycab 2.5 Sq.mm X 24 Traid Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,2.5 Sqmm,Pair,19 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721296123-Product-Screen Sht Image Polycab 1.PNG,7962675642-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8468,Polycab 0.50 Sq.mm X 1 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,13400,6834,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 1 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,1 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372190-Product-1 pair.PNG,9967202077-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8469,Polycab 0.50 Sq.mm X 2 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,19600,9996,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 2 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,2 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372196-Product-2 pair.PNG,7249214990-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8470,Polycab 0.50 Sq.mm X 3 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,23500,11985,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 3 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,3 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372200-Product-3 Pair.PNG,7474535921-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8471,Polycab 0.50 Sq.mm X 4 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,28100,14331,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 4 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,4 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372207-Product-4 pair.PNG,6301191096-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8472,Polycab 0.50 Sq.mm X 5 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,32900,16779,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 5 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,5 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372228-Product-5 Pair.PNG,1683383533-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8473,Polycab 0.50 Sq.mm X 6 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,37900,19329,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 6 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,6 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372233-Product-6 Pair.PNG,1281169412-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8474,Polycab 0.50 Sq.mm X 7 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,41600,21216,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 7 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,7 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372233-Product-6 Pair.PNG,5450031648-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8475,Polycab 0.50 Sq.mm X 8 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,46600,23766,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 8 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,8 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372252-Product-8 Pair.PNG,8892250040-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8476,Polycab 0.50 Sq.mm X 10 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,55800,28458,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 10 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,10 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372278-Product-10 Pair.PNG,4072130589-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8477,Polycab 0.50 Sq.mm X 12 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,63200,32232,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 12 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,12 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372295-Product-12 Pair.PNG,8591699688-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8478,Polycab 0.50 Sq.mm X 14 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,69500,35445,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 14 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,14 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372295-Product-12 Pair.PNG,2223388999-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8479,Polycab 0.50 Sq.mm X 16 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,79300,40443,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 16 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,16 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372309-Product-16 Pair.PNG,5463073098-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8480,Polycab 0.50 Sq.mm X 19 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,90200,46002,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 19 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,19 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372309-Product-16 Pair.PNG,8601925851-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8481,Polycab 0.50 Sq.mm X 24 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,112700,57477,Meter,(1 Pack of 100 No),1,Polycab 0.50 Sq.mm X 24 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.50 Sqmm,Pair,24 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372309-Product-16 Pair.PNG,3793845437-Polycab-0.50,,18%,,,,,,,,,1,1-2 Days,
8482,Polycab 0.75 Sq.mm X 1 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,15600,7956,Meter,(1 Pack of 100 No),1,Polycab 0.75 Sq.mm X 1 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.75 Sqmm,Pair,1 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372190-Product-1 pair.PNG,1674029377-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8483,Polycab 0.75 Sq.mm X 2 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,23500,11985,Meter,(1 Pack of 100 No),1,Polycab 0.75 Sq.mm X 2 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.75 Sqmm,Pair,2 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372196-Product-2 pair.PNG,4668139377-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8484,Polycab 0.75 Sq.mm X 3 Pair Overall shielded Armoured Instrumentation FRLS Cable (1 Pack of 100 No),Polycab,Industrial Wires & Cables,Cables,Pair Overall shielded Armoured Instrumentation Cable,Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,29500,15045,Meter,(1 Pack of 100 No),1,Polycab 0.75 Sq.mm X 3 Pair Overall shielded Armoured Instrumentation FRLS Cable,,,,,,Size,0.75 Sqmm,Pair,3 Traid,Type,Overall shielded Armoured Instrumentation FRLS Cable,Packing,Coil/Drum,Unit,Meter,Voltage,300/500 Volts,,,,,,,,,,,1721372200-Product-3 Pair.PNG,3058657379-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
